Species,POINT_X,POINT_Y
bias,-73.686306,41.060944
bias,-73.683361,41.088917
bias,-73.680639,41.088028
bias,-73.680556,41.087944
bias,-73.68075,41.087583
bias,-73.632333,41.103083
bias,-73.633,41.103611
bias,-73.633444,41.105694
bias,-73.635444,41.106667
bias,-73.6142,41.039
bias,-72.247117,41.312667
bias,-72.247133,41.31255
bias,-72.244133,41.30375
bias,-72.243983,41.302883
bias,-71.960183,44.6054
bias,-72.2511,41.3081
bias,-72.25325,41.3102
bias,-72.251083,41.3127
bias,-71.958516,44.5924
bias,-72.277028,42.576198
bias,-71.903016,44.5919
bias,-72.9963,43.22035
bias,-71.9823,44.64766
bias,-71.482557,41.436213
bias,-71.845566,44.509366
bias,-71.9197,44.518866
bias,-69.726194,44.680644
bias,-69.725619,44.68068
bias,-69.726483,44.680955
bias,-69.740201,44.745237
bias,-69.747993,44.741551
bias,-69.741935,44.745306
bias,-71.737694,42.335028
bias,-69.741693,44.745512
bias,-69.741213,44.745512
bias,-69.697747,44.70721
bias,-69.699669,44.708035
bias,-69.701833,44.70838
bias,-69.647785,44.687625
bias,-69.652593,44.686728
bias,-69.66091,44.683797
bias,-72.795371,42.456475
bias,-72.786482,42.462309
bias,-72.723146,42.485364
bias,-72.738424,42.48342
bias,-72.821206,42.389532
bias,-72.81815,42.380921
bias,-72.810649,42.463975
bias,-72.88093,42.390365
bias,-72.881485,42.388143
bias,-72.870374,42.368977
bias,-72.881485,42.452864
bias,-72.860651,42.442309
bias,-71.663542,43.794622
bias,-71.666714,43.794347
bias,-71.951833,44.519983
bias,-71.977466,44.504783
bias,-71.988633,44.50035
bias,-71.988716,44.501766
bias,-71.988483,44.466533
bias,-71.993233,44.50125
bias,-71.988716,44.50005
bias,-71.917,44.608316
bias,-71.9772,44.591466
bias,-71.5361,41.84895
bias,-71.536033,41.848917
bias,-71.5357,41.849283
bias,-71.52395,41.834666
bias,-71.536833,41.8484
bias,-71.5358,41.847666
bias,-71.535317,41.8444
bias,-71.535517,41.844383
bias,-71.5339,41.8448
bias,-71.534083,41.84335
bias,-71.266667,42.623611
bias,-71.248056,42.620556
bias,-71.301944,42.578333
bias,-71.7828,42.170117
bias,-71.897222,42.342778
bias,-71.994167,42.4375
bias,-72,42.420278
bias,-71.913889,42.273056
bias,-71.942778,42.315278
bias,-72.015278,42.4675
bias,-72.011111,42.475556
bias,-71.891389,42.179722
bias,-71.978056,42.335833
bias,-71.894167,42.289167
bias,-71.895556,42.145
bias,-71.900833,42.26
bias,-71.746583,42.341278
bias,-71.746972,42.341417
bias,-71.747417,42.341306
bias,-71.171536,42.127959
bias,-71.168476,42.123049
bias,-73.2657,42.2162
bias,-73.2825,42.2014
bias,-73.2813,42.2374
bias,-73.2932,42.2037
bias,-73.1254,42.1787
bias,-73.1178,42.1771
bias,-73.1216,42.1781
bias,-73.1213,42.1906
bias,-71.3442,42.2119
bias,-71.3464,42.2075
bias,-71.3463,42.2087
bias,-71.3401,42.2087
bias,-72.48728,41.775127
bias,-72.25927,42.97205
bias,-72.25645,42.97077
bias,-72.25392,42.96908
bias,-72.25715,42.9713
bias,-72.25877,42.97197
bias,-72.25888,42.9724
bias,-71.5721,42.564
bias,-73.476917,41.51015
bias,-73.479233,41.510217
bias,-71.748278,42.346667
bias,-71.748028,42.347139
bias,-71.738472,42.336
bias,-71.3175,42.499167
bias,-71.248611,42.552778
bias,-71.217222,42.5575
bias,-71.227778,42.561667
bias,-71.239722,42.555833
bias,-71.197222,42.576667
bias,-71.699416,42.636989
bias,-73.46874,41.5078
bias,-73.46893,41.50813
bias,-73.477761,41.510683
bias,-71.22762,41.51349
bias,-71.23189,41.51358
bias,-71.231,41.51413
bias,-71.22764,41.51407
bias,-71.2743,41.6777
bias,-72.3242,42.0903
bias,-72.370291,42.058992
bias,-72.2057,42.1298
bias,-71.605067,42.492036
bias,-72.9455,42.771667
bias,-72.896917,42.781861
bias,-72.9129,42.7922
bias,-72.4042,42.0637
bias,-72.933056,42.879444
bias,-72.993611,42.9025
bias,-73.025833,42.767417
bias,-72.925083,42.768556
bias,-72.876667,42.786444
bias,-72.928333,42.746611
bias,-72.972806,42.755
bias,-72.946944,42.798194
bias,-72.966139,42.805778
bias,-72.994417,43.048917
bias,-72.972889,42.929056
bias,-72.984194,43.019167
bias,-72.98675,43.061472
bias,-73.007833,43.058222
bias,-72.966917,43.060944
bias,-70.438222,43.856917
bias,-70.453889,43.80525
bias,-70.451444,43.812472
bias,-70.399389,43.873639
bias,-70.3904,43.8816
bias,-72.874444,42.87525
bias,-72.8365,42.857333
bias,-70.2968,43.9454
bias,-70.427778,43.9675
bias,-70.084722,43.860278
bias,-70.533333,43.998611
bias,-70.529167,44.0575
bias,-70.3226,43.9128
bias,-70.085,43.858333
bias,-70.3559,43.882
bias,-70.084722,43.858611
bias,-70.2831,43.9628
bias,-70.2954,43.9573
bias,-70.1806,43.8987
bias,-70.083611,43.860278
bias,-72.860556,43.008889
bias,-70.083889,43.861667
bias,-72.959167,43.154722
bias,-70.083611,43.861667
bias,-72.8044,42.9436
bias,-70.083889,43.862222
bias,-72.921111,43.0725
bias,-70.084444,43.861944
bias,-70.084167,43.861944
bias,-73.046139,43.829222
bias,-72.9675,42.905
bias,-72.933889,43.104167
bias,-73.043333,43.139444
bias,-73.110833,43.046667
bias,-71.42278,42.7475
bias,-70.776389,43.368056
bias,-68.284167,44.880556
bias,-68.138056,44.670833
bias,-67.8995,44.43
bias,-67.9108,44.4914
bias,-67.8992,44.3945
bias,-68.180556,44.755
bias,-67.9594,44.3994
bias,-68.289167,44.777222
bias,-68.354722,44.759444
bias,-68.301111,44.750278
bias,-69.6648,44.0005
bias,-70.0431,43.831
bias,-68.219722,44.789444
bias,-68.170833,45.041667
bias,-68.233611,44.697222
bias,-68.393333,44.828611
bias,-68.245556,45.150278
bias,-68.255833,45.074167
bias,-72.031333,44.717389
bias,-67.8597,44.5078
bias,-69.981944,44.065278
bias,-68.241667,45.054722
bias,-68.643889,44.936667
bias,-68.338333,44.895556
bias,-67.9247,44.504
bias,-72.973333,42.885972
bias,-72.96975,42.797639
bias,-73.068444,42.754583
bias,-73.073,42.744194
bias,-73.038583,42.78675
bias,-72.975556,42.860444
bias,-72.981528,42.854583
bias,-72.992778,42.828583
bias,-73.025722,42.798389
bias,-72.265556,42.055
bias,-70.657552,43.094811
bias,-72.2723,42.0471
bias,-68.074451,44.375358
bias,-68.07584,44.374802
bias,-68.053061,44.433413
bias,-70.100833,43.841389
bias,-70.1,43.8425
bias,-70.099722,43.841667
bias,-70.085278,43.8575
bias,-70.0753,43.8283
bias,-73.076194,43.244583
bias,-72.642167,41.996933
bias,-72.64125,41.997933
bias,-72.640967,41.998633
bias,-72.64085,41.999133
bias,-72.6392,41.9982
bias,-72.639983,41.99905
bias,-72.6396,41.999333
bias,-72.639033,41.999233
bias,-72.63985,41.998967
bias,-72.63985,41.998217
bias,-72.194528,44.812222
bias,-72.194722,44.811278
bias,-72.194528,44.810639
bias,-72.194556,44.810639
bias,-72.193722,44.812389
bias,-70.59285,43.780717
bias,-70.5336,43.780883
bias,-70.553617,43.776183
bias,-70.5349,43.781667
bias,-72.203611,44.8225
bias,-72.17025,44.839972
bias,-72.192806,44.813611
bias,-72.186111,44.817833
bias,-72.171028,44.838917
bias,-72.171167,44.839806
bias,-72.148917,44.830667
bias,-72.119833,44.826694
bias,-72.118306,44.826111
bias,-72.107639,44.825694
bias,-72.124389,44.828111
bias,-72.113806,44.82475
bias,-72.093694,44.825167
bias,-72.029667,44.71075
bias,-72.067167,44.665694
bias,-72.106111,44.825611
bias,-72.09825,44.82525
bias,-71.846389,44.595778
bias,-71.875194,44.611139
bias,-71.90475,44.625194
bias,-71.824889,44.594806
bias,-72.203611,44.817056
bias,-72.204667,44.819972
bias,-72.195028,44.811472
bias,-71.779194,44.570111
bias,-70.0081,43.7493
bias,-71.785444,44.573722
bias,-71.784806,44.574028
bias,-71.811361,44.585528
bias,-71.788222,44.538583
bias,-71.784917,44.574194
bias,-71.818056,44.531278
bias,-71.822389,44.520917
bias,-71.861611,44.602694
bias,-71.934667,44.586139
bias,-71.928194,44.555528
bias,-71.853778,44.539472
bias,-71.846028,44.509472
bias,-72.2694,41.5035
bias,-72.2681,41.5053
bias,-72.2789,41.4989
bias,-71.725,41.5
bias,-71.418333,42.565556
bias,-71.201944,42.525278
bias,-71.3,42.673611
bias,-71.169444,42.490556
bias,-71.314444,42.538056
bias,-71.31,42.538056
bias,-71.314722,42.571389
bias,-71.421389,42.626944
bias,-71.389444,42.588056
bias,-71.339167,42.495
bias,-71.330278,42.66
bias,-71.159167,42.566944
bias,-71.1097,42.4615
bias,-71.246389,42.597222
bias,-71.257778,42.625
bias,-71.201944,42.483333
bias,-71.278333,42.664444
bias,-71.448611,42.649444
bias,-71.400556,42.587222
bias,-71.214444,42.599444
bias,-71.1085,42.46
bias,-71.175,42.544722
bias,-71.1159,42.4663
bias,-71.188889,42.585556
bias,-71.766,41.525722
bias,-71.776944,41.419611
bias,-71.3721,42.6613
bias,-70.479,41.6212
bias,-70.4508,41.6277
bias,-68.317222,44.925
bias,-68.135556,44.587778
bias,-71.9316,44.6149
bias,-72.7242,41.9947
bias,-72.7542,41.9947
bias,-72.880278,42.011389
bias,-72.884444,42
bias,-73.0101,42.0936
bias,-70.406583,43.802389
bias,-72.724444,41.302222
bias,-72.6526,42.1005
bias,-72.994722,42.965
bias,-72.905028,42.868806
bias,-72.939444,42.933611
bias,-72.948611,42.939722
bias,-73.031667,42.930278
bias,-72.933056,42.996667
bias,-72.976944,42.865556
bias,-73.111389,43.013056
bias,-73.061389,42.882222
bias,-73.045833,42.97
bias,-72.275833,43.3275
bias,-71.589501,41.170103
bias,-71.469307,44.41801
bias,-71.989,41.336
bias,-71.988,41.337
bias,-71.99,41.336
bias,-71.991,41.337
bias,-71.873,41.337
bias,-71.874,41.339
bias,-71.873,41.339
bias,-71.878,41.344
bias,-71.984,41.376
bias,-71.993,41.369
bias,-71.987,41.367
bias,-71.99,41.354
bias,-72.5564,41.265
bias,-71.76,41.608889
bias,-73.1224,41.1506
bias,-73.078806,43.247194
bias,-73.078722,43.247806
bias,-73.078694,43.247806
bias,-73.022861,43.236806
bias,-73.079,43.248306
bias,-73.079389,43.247833
bias,-73.07875,43.245444
bias,-73.023528,43.237306
bias,-73.024694,43.240194
bias,-73.023417,43.236083
bias,-73.023194,43.2355
bias,-72.890972,43.252944
bias,-73.00075,43.288778
bias,-72.994639,43.306889
bias,-72.991472,43.319611
bias,-72.991667,43.33175
bias,-72.991667,43.328583
bias,-72.991444,43.323472
bias,-72.997361,43.353139
bias,-72.996972,43.348917
bias,-72.999583,43.347861
bias,-72.516198,41.657044
bias,-72.828611,41.823611
bias,-72.798611,41.823611
bias,-73.47184,41.51013
bias,-73.50041,41.51251
bias,-73.49727,41.51308
bias,-73.49656,41.51254
bias,-73.49585,41.51235
bias,-73.48884,41.51534
bias,-71.320567,41.8735
bias,-71.3222,41.8735
bias,-72.2974,42.95
bias,-70.410639,43.790694
bias,-72.9915,43.351556
bias,-72.989194,43.351583
bias,-72.989167,43.351583
bias,-72.987806,43.352611
bias,-72.981778,43.357444
bias,-72.88325,43.344389
bias,-72.889639,43.253139
bias,-72.890361,43.420056
bias,-72.891667,43.252528
bias,-72.364805,42.120372
bias,-72.682593,41.816488
bias,-72.682593,41.810099
bias,-73.0961,41.6492
bias,-72.675092,41.813988
bias,-72.6642,41.7764
bias,-69.6482,43.8229
bias,-69.718,43.774
bias,-69.7179,43.7894
bias,-69.722,43.797
bias,-72.9081,42.5923
bias,-69.723,43.7919
bias,-72.332306,42.442589
bias,-72.332695,42.450811
bias,-72.349584,42.389785
bias,-72.3537,42.4626
bias,-73.04824,41.2973
bias,-71.0089,42.3153
bias,-73.341111,42.155
bias,-72.320251,42.498839
bias,-72.30264,42.534393
bias,-72.351889,42.278731
bias,-72.332556,42.427562
bias,-72.332001,42.440839
bias,-72.335389,42.416784
bias,-72.337667,42.415229
bias,-72.204998,42.436868
bias,-72.232748,42.418146
bias,-72.249333,42.462312
bias,-72.258861,42.468089
bias,-72.244666,42.462506
bias,-73.364,41.169
bias,-71.695333,41.370806
bias,-69.8073,43.8033
bias,-69.7553,43.8042
bias,-71.2801,44.2954
bias,-72.5488,42.8476
bias,-72.5512,42.8322
bias,-72.5464,42.8195
bias,-72.5461,42.8134
bias,-72.5592,42.8666
bias,-72.5638,42.8644
bias,-72.5081,42.7904
bias,-72.5196,42.7951
bias,-72.2839,41.4631
bias,-72.288,41.5039
bias,-72.2873,41.5041
bias,-72.2874,41.5043
bias,-72.2874,41.5047
bias,-72.2876,41.5044
bias,-72.282826,41.550099
bias,-72.295326,41.550099
bias,-72.299526,41.550099
bias,-70.8844,42.2512
bias,-72.330833,42.678889
bias,-72.3225,42.670833
bias,-72.3275,42.673889
bias,-72.63922,42.25179
bias,-72.64217,42.25139
bias,-72.6379,42.25018
bias,-72.63881,42.2507
bias,-72.64056,42.25167
bias,-72.63584,42.25023
bias,-71.7391,42.3385
bias,-73.0876,41.3432
bias,-73.131111,41.189722
bias,-73.1275,41.1719
bias,-73.129917,41.188767
bias,-72.419167,41.4075
bias,-72.4475,41.404444
bias,-72.448333,41.403889
bias,-72.448333,41.404167
bias,-72.447778,41.403611
bias,-72.448611,41.403889
bias,-71.405417,42.026833
bias,-71.40575,42.02825
bias,-71.407778,42.031194
bias,-72.4287,41.422
bias,-72.429167,41.425
bias,-72.429444,41.424167
bias,-72.466389,41.469444
bias,-72.466111,41.468889
bias,-71.470556,42.033889
bias,-71.4715,42.032861
bias,-71.471389,42.033306
bias,-71.419833,42.087556
bias,-71.419917,42.085417
bias,-71.420722,42.085528
bias,-71.421056,42.083472
bias,-71.422917,42.085583
bias,-72.466111,41.471944
bias,-72.466111,41.472778
bias,-72.465,41.473889
bias,-72.463056,41.474444
bias,-71.433111,42.077611
bias,-71.428833,42.076472
bias,-72.82761,41.86833
bias,-72.827517,41.869017
bias,-72.836017,41.864583
bias,-72.832883,41.867717
bias,-72.8173,41.866717
bias,-72.83253,41.865717
bias,-72.8322,41.8669
bias,-72.83332,41.86523
bias,-72.83058,41.86532
bias,-72.82887,41.86592
bias,-72.82787,41.85
bias,-72.82698,41.86627
bias,-72.8267,41.86577
bias,-72.82972,41.86458
bias,-72.82565,41.86368
bias,-72.82747,41.8646
bias,-72.8309,41.86283
bias,-72.83507,41.86267
bias,-72.8362,41.86295
bias,-72.8353,41.86372
bias,-72.83625,41.86372
bias,-72.83543,41.86395
bias,-72.8349,41.8641
bias,-72.83885,41.8634
bias,-72.83945,41.86408
bias,-72.8396,41.8669
bias,-72.83798,41.86855
bias,-72.8335,41.86798
bias,-72.83875,41.8683
bias,-72.86348,41.8541
bias,-72.86723,41.85405
bias,-72.86293,41.85398
bias,-72.85863,41.85628
bias,-72.85903,41.85737
bias,-72.85935,41.85828
bias,-72.86225,41.85658
bias,-72.8645,41.85702
bias,-72.86585,41.85742
bias,-72.86192,41.85438
bias,-72.86283,41.85468
bias,-72.8656,41.85503
bias,-72.79773,41.82445
bias,-72.79342,41.83377
bias,-72.78688,41.83522
bias,-72.788,41.8369
bias,-72.78735,41.838
bias,-72.79667,41.83032
bias,-72.7925,41.83435
bias,-72.78835,41.83557
bias,-72.79583,41.8246
bias,-72.7983,41.81393
bias,-72.79552,41.82527
bias,-72.77508,43.10977
bias,-72.7131,43.084533
bias,-72.72407,43.079467
bias,-72.707567,43.09285
bias,-72.6711,43.04383
bias,-72.7924,41.84048
bias,-72.79047,41.83983
bias,-72.7909,41.83947
bias,-72.79502,41.84023
bias,-72.79342,41.8402
bias,-72.7929,41.83995
bias,-72.78833,41.83583
bias,-72.79023,41.83833
bias,-72.79698,41.83773
bias,-72.79747,41.83642
bias,-72.79793,41.8373
bias,-72.79633,41.83762
bias,-72.79598,41.83905
bias,-72.79153,41.83843
bias,-72.7936,41.814617
bias,-72.79113,41.83912
bias,-72.78925,41.8337
bias,-72.79702,41.83058
bias,-72.79798,41.8297
bias,-72.79775,41.83793
bias,-72.79635,41.83942
bias,-72.79522,41.83943
bias,-72.79522,41.84068
bias,-72.86433,41.80305
bias,-72.86405,41.80198
bias,-72.8646,41.801233
bias,-72.86277,41.8004
bias,-72.86233,41.80088
bias,-72.86195,41.80147
bias,-72.8631,41.80135
bias,-72.86512,41.79998
bias,-72.86242,41.80263
bias,-72.864,41.80277
bias,-72.86388,41.80068
bias,-72.86723,41.79967
bias,-72.8693,41.80098
bias,-72.86997,41.80137
bias,-72.8695,41.80133
bias,-72.86878,41.8033
bias,-72.86747,41.80243
bias,-72.86795,41.80293
bias,-72.86515,41.80372
bias,-72.70262,43.05447
bias,-72.70342,43.05537
bias,-72.707067,43.051033
bias,-72.698,43.051217
bias,-72.711483,43.047517
bias,-72.69725,43.048383
bias,-72.68115,43.0437
bias,-72.678033,43.0415
bias,-72.4775,41.503056
bias,-72.478333,41.500833
bias,-72.478333,41.495278
bias,-72.481944,41.500833
bias,-72.42,41.407778
bias,-72.418056,41.408333
bias,-72.4192,41.4073
bias,-72.482778,41.415556
bias,-72.468333,41.383056
bias,-72.476667,41.491944
bias,-71.468611,42.094806
bias,-72.69725,43.03875
bias,-72.6926,43.041
bias,-72.75878,43.06415
bias,-72.6973,43.0065
bias,-71.419083,42.097556
bias,-71.469389,42.095083
bias,-71.46975,42.090556
bias,-72.92528,41.79523
bias,-69.533441,44.450269
bias,-69.533403,44.466673
bias,-69.533374,44.450276
bias,-69.583439,44.400163
bias,-69.516673,44.416883
bias,-69.516876,44.366903
bias,-69.516885,44.366901
bias,-70.692222,43.2225
bias,-71.113583,42.63835
bias,-72.828611,43.389722
bias,-72.825833,43.388333
bias,-71.111267,42.63895
bias,-71.111883,42.6389
bias,-71.111183,42.640567
bias,-71.11015,42.64073
bias,-71.10992,42.64865
bias,-71.105883,42.6406
bias,-71.1072,42.63982
bias,-71.0924,42.64482
bias,-71.1006,42.64545
bias,-71.10487,42.6434
bias,-71.092883,42.64553
bias,-71.10345,42.63897
bias,-72.540833,41.838611
bias,-72.56619,42.81917
bias,-72.56646,42.81931
bias,-72.726389,43.559444
bias,-72.798611,43.4175
bias,-72.820556,43.415556
bias,-72.825833,43.446944
bias,-72.749444,43.456667
bias,-72.774444,43.463056
bias,-72.770278,43.468889
bias,-72.823056,43.4725
bias,-72.833889,43.472778
bias,-72.706944,43.406944
bias,-72.704444,43.414444
bias,-72.699167,43.44
bias,-72.704722,43.464444
bias,-72.636944,43.484444
bias,-72.648889,43.459722
bias,-72.710556,43.423611
bias,-72.714167,43.496944
bias,-72.694444,43.452778
bias,-71.6301,42.29182
bias,-72.702222,43.396667
bias,-72.748889,43.354444
bias,-72.679444,43.3925
bias,-72.653889,43.387222
bias,-71.415167,42.001722
bias,-71.414028,42.000028
bias,-71.413917,42.002417
bias,-71.417333,42.000639
bias,-71.418556,42.000944
bias,-71.405833,42.024722
bias,-71.405389,42.022833
bias,-71.402333,42.022778
bias,-71.482,42.119472
bias,-71.482444,42.119194
bias,-71.485917,42.11775
bias,-72.799444,43.158056
bias,-72.798333,43.157778
bias,-72.798333,43.157222
bias,-72.856389,43.233056
bias,-71.387456,42.309131
bias,-71.15625,42.6329
bias,-71.156467,42.63153
bias,-71.155967,42.63255
bias,-71.1544,42.63285
bias,-71.153583,42.634183
bias,-71.154017,42.6354
bias,-71.15495,42.6343
bias,-71.15625,42.6297
bias,-72.766389,43.227222
bias,-72.765278,43.223333
bias,-72.81,43.227222
bias,-71.581592,41.64301
bias,-71.583925,41.643415
bias,-71.57457,41.642567
bias,-71.579549,41.644111
bias,-71.577208,41.644506
bias,-71.574801,41.644385
bias,-71.191298,41.588818
bias,-71.191405,41.587016
bias,-71.312218,41.7691
bias,-71.836081,41.329575
bias,-71.839089,41.329441
bias,-71.667465,41.4856
bias,-71.667561,41.486189
bias,-71.426056,42.042278
bias,-72.605,43.297778
bias,-72.606389,43.326667
bias,-72.606667,43.326111
bias,-72.581111,43.263889
bias,-72.791667,43.12
bias,-72.56678,42.81935
bias,-72.488737,43.59707
bias,-72.39304,43.848368
bias,-72.39174,43.848468
bias,-72.39574,43.849168
bias,-72.445939,43.773969
bias,-72.447539,43.776969
bias,-72.44874,43.799068
bias,-72.45034,43.780469
bias,-72.45014,43.782469
bias,-72.813889,43.191389
bias,-72.813056,43.190556
bias,-72.559167,43.283611
bias,-72.539444,43.278611
bias,-72.536944,43.280556
bias,-72.513333,43.202222
bias,-72.555278,43.150833
bias,-72.568056,43.127222
bias,-71.252027,41.502916
bias,-71.25257,41.50285
bias,-71.250933,41.498037
bias,-71.250606,41.496279
bias,-71.174041,41.556863
bias,-71.171847,41.555874
bias,-71.555154,41.389641
bias,-71.555263,41.391468
bias,-71.554091,41.393817
bias,-71.552862,41.389185
bias,-71.835055,41.331224
bias,-72.293556,43.519222
bias,-72.85,43.145556
bias,-72.864722,43.198333
bias,-72.802778,43.186111
bias,-72.802222,43.184722
bias,-72.826944,43.141667
bias,-72.863333,43.168056
bias,-72.877222,43.204444
bias,-72.84,43.180833
bias,-72.802222,43.225833
bias,-71.606455,42.208706
bias,-71.606455,42.211484
bias,-71.605899,42.211762
bias,-72.5605,41.47726
bias,-71.9465,41.85896
bias,-71.942,41.8606
bias,-71.94508,41.856796
bias,-71.954697,41.85611
bias,-72.840556,43.408611
bias,-72.805278,43.492778
bias,-72.726944,43.435833
bias,-71.95118,41.85757
bias,-71.95904,41.87085
bias,-71.95985,41.86951
bias,-71.96047,41.86957
bias,-72.63736,44.04814
bias,-72.62812,44.05156
bias,-72.63138,44.05169
bias,-72.63466,44.04307
bias,-72.63761,44.04455
bias,-72.63745,44.04391
bias,-72.63334,44.04408
bias,-73.0994,41.3371
bias,-73.1025,41.335278
bias,-72.72258,44.0478
bias,-72.72245,44.04841
bias,-72.71202,44.07211
bias,-72.72124,44.04415
bias,-72.74166,44.05412
bias,-72.72089,44.07851
bias,-72.72324,44.07981
bias,-71.1044,42.698
bias,-71.10502,42.69775
bias,-71.10208,42.69735
bias,-71.10177,42.69523
bias,-71.10095,42.69413
bias,-71.09905,42.69177
bias,-71.110183,42.6977
bias,-71.10735,42.6968
bias,-71.10847,42.69557
bias,-71.10578,42.6899
bias,-71.10553,42.689967
bias,-71.1043,42.69007
bias,-71.10135,42.69057
bias,-71.1052,42.694
bias,-71.1116,42.6967
bias,-71.469,42.089806
bias,-71.425833,41.541389
bias,-71.426389,41.541111
bias,-71.43,41.54
bias,-72.719444,43.403333
bias,-72.723056,43.406944
bias,-72.751111,43.403611
bias,-72.751389,43.411111
bias,-72.5675,43.365278
bias,-72.580278,43.333056
bias,-72.593611,43.327222
bias,-72.6072,43.3244
bias,-70.619591,43.739148
bias,-70.619401,43.737878
bias,-70.7357,43.0386
bias,-71.422722,42.035417
bias,-71.428444,42.034389
bias,-71.446556,42.013111
bias,-73.4227,42.1566
bias,-71.3565,42.36405
bias,-71.454778,42.002444
bias,-71.453833,42.001556
bias,-73.01069,44.51466
bias,-70.539799,43.67141
bias,-70.539687,43.67049
bias,-70.508908,43.690699
bias,-70.58919,43.64535
bias,-70.58675,43.64636
bias,-72.4394,41.7277
bias,-72.4675,41.7165
bias,-72.4717,41.7118
bias,-72.488,41.6767
bias,-72.4866,41.6746
bias,-72.4359,41.6441
bias,-72.4356,41.6477
bias,-73.38809,41.27739
bias,-72.9929,43.8638
bias,-72.985417,44.867278
bias,-72.58752,44.52058
bias,-72.9791,44.8676
bias,-72.59919,44.49286
bias,-72.52894,44.49396
bias,-73.184111,44.779722
bias,-73.184139,44.779194
bias,-73.212639,44.769722
bias,-73.209667,44.774806
bias,-73.201611,44.771833
bias,-73.199194,44.77525
bias,-73.198778,44.774417
bias,-73.198833,44.773667
bias,-73.182944,44.7795
bias,-72.660083,44.981694
bias,-72.644389,44.96925
bias,-67.4533,44.6075
bias,-67.4803,44.6128
bias,-67.4803,44.1628
bias,-72.6025,43.254722
bias,-72.598056,43.171111
bias,-72.576944,43.165278
bias,-72.574722,43.156944
bias,-72.550833,43.205556
bias,-71.196028,45.239194
bias,-71.199472,45.222778
bias,-71.201,45.219972
bias,-72.9427,41.7962
bias,-72.918,41.8563
bias,-71.161222,45.179333
bias,-71.1745,45.1504
bias,-71.2068,45.1438
bias,-71.446917,44.990028
bias,-71.5312,44.9953
bias,-71.49275,44.931
bias,-71.464778,44.919583
bias,-71.17173,42.6947
bias,-71.17047,42.69558
bias,-71.1753,42.69238
bias,-71.174,42.694
bias,-71.1731,42.69478
bias,-71.17125,42.6959
bias,-71.1687,42.6972
bias,-71.17695,42.6915
bias,-71.1773,42.692
bias,-72.9118,41.8661
bias,-71.446583,42.013111
bias,-71.470947,42.032656
bias,-71.426694,42.086778
bias,-72.779167,43.427222
bias,-72.820833,43.420833
bias,-72.820833,43.420278
bias,-72.668056,43.386389
bias,-72.700833,43.428611
bias,-72.764722,43.440556
bias,-72.646667,43.382778
bias,-72.814167,43.168333
bias,-72.818611,43.194444
bias,-72.818056,43.194722
bias,-72.8,43.227778
bias,-72.797222,43.235278
bias,-72.796944,43.235278
bias,-72.822222,43.204167
bias,-72.626389,43.481944
bias,-67.495436,44.608878
bias,-72.712037,42.050928
bias,-72.708148,42.066483
bias,-72.709259,42.063706
bias,-72.707592,42.067594
bias,-72.633423,42.018429
bias,-72.63259,42.01954
bias,-72.629812,42.01954
bias,-72.68787,42.016485
bias,-72.980028,44.834556
bias,-72.86777,44.97426
bias,-72.87572,44.95971
bias,-72.844389,44.979083
bias,-72.877194,44.953972
bias,-72.881111,44.953917
bias,-70.9189,43.1171
bias,-71.4508,41.9286
bias,-71.6333,42.3858
bias,-71.9133,42.2373
bias,-72.3907,43.2494
bias,-72.7353,43.0739
bias,-71.3648,42.4612
bias,-70.25,41.7019
bias,-70.8405,42.5578
bias,-70.9859,42.7229
bias,-71.0107,42.8369
bias,-70.8895,42.8148
bias,-71.0832,42.2433
bias,-73.2363,41.8514
bias,-72.5071,42.3645
bias,-71.5695,43.4659
bias,-70.1,41.2833
bias,-70.1569,41.6894
bias,-70.5444,41.6569
bias,-71.1087,42.4225
bias,-70.8737,41.636
bias,-71.8782,41.9845
bias,-72.5237,42.7645
bias,-73.1962,41.1863
bias,-73.438,41.2014
bias,-72.9241,41.3101
bias,-72.9683,41.2739
bias,-72.6815,42.0002
bias,-72.6511,41.9817
bias,-72.8856,41.4331
bias,-71.7159,42.2834
bias,-71.7849,42.3698
bias,-72.6117,42.5243
bias,-71.6817,42.479
bias,-71.8089,42.2696
bias,-72.8002,41.2777
bias,-72.905,41.3272
bias,-72.7256,41.2681
bias,-73.2133,42.8861
bias,-71.6911,41.8907
bias,-72.3028,41.9542
bias,-71.173,41.5091
bias,-70.675,41.3811
bias,-72.7917,41.3936
bias,-70.8834,43.1898
bias,-70.8431,43.2211
bias,-73.0828,41.3267
bias,-70.7459,43.2422
bias,-70.3867,43.5006
bias,-70.9445,42.6358
bias,-70.8181,42.8186
bias,-71.8358,41.3344
bias,-71.4569,41.4322
bias,-72.6543,41.5484
bias,-72.46,42.1919
bias,-70.7002,41.7618
bias,-71.3186,41.7352
bias,-72.5768,41.3805
bias,-69.0269,44.4258
bias,-71.74423649,42.20537224
bias,-71.74090306,42.20509449
bias,-71.60645486,42.20870629
bias,-71.09361111,42.21361111
bias,-73.29565884,41.7979316
bias,-72.1829,41.8999
bias,-70.32227166,43.65730384
bias,-70.32754953,43.65591494
bias,-70.32838288,43.65563717
bias,-70.326911,43.656571
bias,-70.28331667,43.725
bias,-70.31616042,43.65702612
bias,-70.31616042,43.65730389
bias,-70.31616043,43.65813721
bias,-70.32393705,43.49008544
bias,-70.2586928,43.67891497
